drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus,prior_repurposing_count,dc_struct_id,dc_approval_date,established_product,why_stopped_classification,label,split
Triamcinolone,DB00620,Bacterial Infections,C0004623,Terminated,Phase 1/Phase 2,Terminated,79,4976,1969-07-29,True,UNCLEAR,administrative-exclude,discovery
Belinostat,DB05015,Multiple Myeloma,C0026764,Terminated,Phase 2,Terminated due to dose limiting toxicity,1,4876,2014-07-03,True,EFFICACY_FAILURE,genuine-failure,confirmation
Hydroxyprogesterone caproate,DB06789,Premature Birth,C0151526,Terminated,Phase 3,Halted by NICHD after recommendation by DSMC to stop for futility,0,4189,1975-10-03,True,EFFICACY_FAILURE,genuine-failure,confirmation
Hydroxyprogesterone caproate,DB06789,transvaginal ultrasound: length of cervix,C2145605,Terminated,Phase 3,Halted by NICHD after recommendation by DSMC to stop for futility,0,4189,1975-10-03,True,EFFICACY_FAILURE,genuine-failure,confirmation
Lidocaine,DB00281,Vulvar Vestibulitis,C0269084,Terminated,Phase 2,lack of funding,13,1579,1948-11-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Chloroquine,DB00608,Malaria,C0024530,Suspended,Phase 3,"At the end of the year 2002, Cameroon switched from chloroquine to amodiaquine as first-line",7,607,1949-10-31,True,ADMINISTRATIVE,administrative-exclude,discovery
Erythropoietin,DB00016,Kidney Failure,C0035078,Terminated,Phase 3,The termination of the study is not linked to a product recall or result of any safety signal.,2,5007,2009-10-29,True,ADMINISTRATIVE,administrative-exclude,confirmation
Pentostatin,DB00552,leukemia,C0023418,Terminated,Phase 2,Slow accrual.,1,2098,1991-10-11,True,UNCLEAR,administrative-exclude,discovery
Rosiglitazone,DB00412,Chronic Kidney Diseases,C1561643,Terminated,Phase 3,it was not possible to recruit new patients anymore,0,2405,1999-05-25,True,UNCLEAR,administrative-exclude,confirmation
Alfuzosin,DB00346,Urinary Retention,C0080274,Terminated,Phase 3,The study was early terminated due to slow and difficult recruitment,1,115,2003-06-12,True,ADMINISTRATIVE,administrative-exclude,confirmation
Omeprazole,DB00338,Solid tumour,C0280100,Withdrawn,Phase 1,pts. will be captured in core,7,1055,2001-02-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Midazolam,DB00683,Solid tumour,C0280100,Withdrawn,Phase 1,pts. will be captured in core,2,1802,1985-12-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Bevacizumab,DB00112,Esophageal Neoplasms,C0014859,Terminated,Phase 2,Slow accrual,8,4956,2004-02-26,True,UNCLEAR,administrative-exclude,discovery
Erlotinib,DB00530,Esophageal Neoplasms,C0014859,Terminated,Phase 2,Slow accrual,2,1045,2004-11-18,True,UNCLEAR,administrative-exclude,discovery
Bevacizumab,DB00112,Esophageal Diseases,C0014852,Terminated,Phase 2,Slow accrual,8,4956,2004-02-26,True,UNCLEAR,administrative-exclude,discovery
Erlotinib,DB00530,Esophageal Diseases,C0014852,Terminated,Phase 2,Slow accrual,2,1045,2004-11-18,True,UNCLEAR,administrative-exclude,discovery
Flibanserin,DB04908,Psychosexual Disorders,C0033953,Terminated,Phase 3,terminated for administrative reasons,1,5022,2015-08-18,True,UNCLEAR,administrative-exclude,confirmation
Vincristine,DB00541,Multiple Myeloma,C0026764,Terminated,Phase 2,TRIAL STOPPED due to a change in standard of care and the required patient numbers could no,9,2825,1963-07-10,True,ADMINISTRATIVE,administrative-exclude,confirmation
Methamphetamine,DB01577,Anxiety,C0003467,Withdrawn,Phase 2,This study was withdrawn for lack of progress. No subjects were recruited.,2,1732,1943-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Methamphetamine,DB01577,Substance Dependence,C0038580,Withdrawn,Phase 2,This study was withdrawn for lack of progress. No subjects were recruited.,2,1732,1943-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Sildenafil,DB00203,Coronary Artery Vasospasm,C0010073,Suspended,Phase 3,Patient study insurance expired,2,2441,1998-03-27,True,UNCLEAR,administrative-exclude,confirmation
Tolterodine,DB01036,Overactive Bladder,C0878773,Terminated,Phase 2,side effect profile did not match expectations,4,2705,1998-03-25,True,EFFICACY_FAILURE,genuine-failure,confirmation
Tolterodine,DB01036,Urinary Incontinence,C0042024,Terminated,Phase 2,side effect profile did not match expectations,4,2705,1998-03-25,True,EFFICACY_FAILURE,genuine-failure,confirmation
Sodium phenylbutyrate,DB06819,HMN (Hereditary Motor Neuropathy) Proximal Type I,C0043116,Terminated,Phase 1/Phase 2,Extremely slow enrollment,3,24,1996-04-30,True,ADMINISTRATIVE,administrative-exclude,discovery
Rituximab,DB00073,"Lymphoma, Diffuse",C3714542,Terminated,Phase 2,Accrual was too slow. Trial terminated,3,4975,1997-11-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Rimonabant,DB06155,Microalbuminuria,C0730345,Terminated,Phase 3,Company decision has been taken in light of recent demands by certain national health,1,4150,2006-06-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Rimonabant,DB06155,Dyslipidemias,C0242339,Terminated,Phase 3,Company decision has been taken in light of recent demands by certain national health,1,4150,2006-06-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Gemcitabine,DB00441,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started,4,1283,1996-05-15,True,ADMINISTRATIVE,administrative-exclude,confirmation
Cisplatin,DB00515,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started,2,4392,1978-12-19,True,ADMINISTRATIVE,administrative-exclude,discovery
Paclitaxel,DB01229,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started,9,2044,1992-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Cyclosporine,DB00091,Corneal Diseases,C0010034,Terminated,Phase 3,The primary efficacy endpoint was not met,3,760,1983-11-14,True,ADMINISTRATIVE,administrative-exclude,discovery
Oxaliplatin,DB00526,Malignant neoplasm of stomach,C0024623,Suspended,Phase 2,There are not enough patients enrolled.,1,4210,2002-08-09,True,ADMINISTRATIVE,administrative-exclude,confirmation
Tretinoin,DB00755,Neuroblastoma,C0027819,Terminated,Phase 1,Lack of enrollment.,5,2721,,False,ADMINISTRATIVE,administrative-exclude,confirmation
Isotretinoin,DB00982,Neuroblastoma,C0027819,Terminated,Phase 1,Lack of enrollment.,1,1508,1982-05-07,True,ADMINISTRATIVE,administrative-exclude,confirmation
Piracetam,DB09210,"Epilepsy, Post-Traumatic",C0014557,Terminated,Phase 3,Sponsor decision because of to small enrollment,0,2197,1972-01-01,True,UNCLEAR,administrative-exclude,confirmation
Levonorgestrel,DB00367,Hereditary Nonpolyposis Colorectal Cancer,C1333990,Terminated,Phase 3,Withdrawn due to poor accrual,2,1572,1968-04-16,True,UNCLEAR,administrative-exclude,discovery
Norgestrel,DB09389,Hereditary Nonpolyposis Colorectal Cancer,C1333990,Terminated,Phase 3,Withdrawn due to poor accrual,2,1572,1968-04-16,True,UNCLEAR,administrative-exclude,discovery
Quetiapine,DB01224,Methamphetamine dependence,C1533217,Terminated,Phase 0,Study was terminated due to insufficient funds,5,2337,1997-09-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Methamphetamine,DB01577,Methamphetamine dependence,C1533217,Terminated,Phase 0,Study was terminated due to insufficient funds,2,1732,1943-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Ticlopidine,DB00208,Acute Coronary Syndrome,C0948089,Terminated,Phase 3,Terminated by Sponsor,1,2657,1991-10-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Salicylic acid,DB00936,Acute Coronary Syndrome,C0948089,Terminated,Phase 3,Terminated by Sponsor,26,4662,,False,ADMINISTRATIVE,administrative-exclude,discovery
Acetylsalicylic acid,DB00945,Acute Coronary Syndrome,C0948089,Terminated,Phase 3,Terminated by Sponsor,13,74,1898-01-01,True,ADMINISTRATIVE,administrative-exclude,discovery
Ticlopidine,DB00208,Myocardial Infarction,C0027051,Terminated,Phase 3,Terminated by Sponsor,1,2657,1991-10-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Clopidogrel,DB00758,Myocardial Infarction,C0027051,Terminated,Phase 3,Terminated by Sponsor,4,708,1997-11-17,True,ADMINISTRATIVE,administrative-exclude,discovery
Gemcitabine,DB00441,Carcinoma,C0007097,Terminated,Phase 1/Phase 2,,4,1283,1996-05-15,True,NO_REASON,administrative-exclude,confirmation
Bexarotene,DB00307,Schizophrenia,C0036341,Withdrawn,Phase 3,The study withdrawn due to lack financial support,1,361,1999-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Bexarotene,DB00307,Schizoaffective Disorder,C0036337,Withdrawn,Phase 3,The study withdrawn due to lack financial support,1,361,1999-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Cyclosporine,DB00091,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual,3,760,1983-11-14,True,UNCLEAR,administrative-exclude,discovery
Mycophenolate mofetil,DB00688,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual,0,1859,1995-05-03,True,UNCLEAR,administrative-exclude,confirmation
Mycophenolic acid,DB01024,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual,0,1859,1995-05-03,True,UNCLEAR,administrative-exclude,discovery
Omeprazole,DB00338,Laryngeal Diseases,C0023051,Withdrawn,Phase 3,The decision of terminate the study was reached due to difficulties surrounding recruitment,7,1055,2001-02-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Esomeprazole,DB00736,Laryngeal Diseases,C0023051,Withdrawn,Phase 3,The decision of terminate the study was reached due to difficulties surrounding recruitment,5,1055,2001-02-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Finasteride,DB01216,Benign Prostatic Hyperplasia,C1704272,Withdrawn,Phase 3,Change of practice pattern. Green light laser,2,1171,1992-06-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Cisplatin,DB00515,Malignant neoplasm of stomach,C0024623,Terminated,Phase 2,The study has finished.,2,4392,1978-12-19,True,ADMINISTRATIVE,administrative-exclude,discovery
Busulfan,DB01008,leukemia,C0023418,Terminated,Phase 1/Phase 2,Low accrual,1,438,1954-06-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Bevacizumab,DB00112,Renal Cell Carcinoma,C0007134,Withdrawn,Phase 2,Toxicity of combination from other trials,8,4956,2004-02-26,True,UNCLEAR,administrative-exclude,discovery
Paclitaxel,DB01229,Cutaneous Melanoma,C0151779,Terminated,Phase 2,Slow accrual.,9,2044,1992-12-29,True,UNCLEAR,administrative-exclude,discovery
Ketamine,DB01221,Traumatic Brain Injury,C0876926,Withdrawn,Phase 2,This study has been withdraw from the IRB. The PI has transferred to another university. The,0,1523,1970-02-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Rituximab,DB00073,Chronic rejection of renal transplant,C0403592,Terminated,Phase 2,lacking recruitment,3,4975,1997-11-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Celecoxib,DB00482,Malignant neoplasm of lung,C0242379,Terminated,Phase 2,slow accrual,5,568,1998-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Sunitinib,DB01268,Kaposi's sarcoma classical type,C0279084,Withdrawn,Phase 2,No participants enrolled.,2,2544,2006-01-26,True,UNCLEAR,administrative-exclude,discovery
Ethanol,DB00898,Pancreatic Cyst,C0030283,Terminated,Phase 3,Inability to enroll subjects.,0,1076,1946-01-17,True,ADMINISTRATIVE,administrative-exclude,confirmation
Trastuzumab,DB00072,Advanced breast cancer,C3495917,Terminated,Phase 2,"change in development plan, not due to safety concerns.",3,4979,1998-09-25,True,UNCLEAR,administrative-exclude,discovery
Nicotine,DB00184,Postoperative Nausea and Vomiting,C0520909,Terminated,Phase 2,Unexpected difficult recruitment. Study drug expired,2,1920,1991-11-07,True,UNCLEAR,administrative-exclude,discovery
Sirolimus,DB00877,Hepatitis C recurrent,C2938989,Terminated,Phase 2,,3,4161,2007-05-30,True,NO_REASON,administrative-exclude,discovery
Everolimus,DB01590,Hepatitis C recurrent,C2938989,Terminated,Phase 2,,5,1118,2009-03-30,True,NO_REASON,administrative-exclude,confirmation
Penicillamine,DB00859,Lead Poisoning,C0023176,Withdrawn,Phase 2/Phase 3,,3,2081,1970-12-04,True,NO_REASON,administrative-exclude,discovery
Imatinib,DB00619,Pulmonary Hypertension,C0020542,Terminated,Phase 2,Unable to enroll subjects,10,1423,2001-05-10,True,UNCLEAR,administrative-exclude,confirmation
Topiramate,DB00273,Epilepsy,C0014544,Terminated,Phase 3,Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this,4,2706,1996-12-24,True,EFFICACY_FAILURE,genuine-failure,confirmation
Piracetam,DB09210,Epilepsy,C0014544,Terminated,Phase 3,Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this,0,2197,1972-01-01,True,EFFICACY_FAILURE,genuine-failure,confirmation
Cisplatin,DB00515,Primary peritoneal carcinoma,C1514428,Terminated,Phase 2,Study completed per investigator.,2,4392,1978-12-19,True,ADMINISTRATIVE,administrative-exclude,discovery
Paclitaxel,DB01229,Primary peritoneal carcinoma,C1514428,Terminated,Phase 2,Study completed per investigator.,9,2044,1992-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Gemcitabine,DB00441,Pancreatic Neoplasm,C0030297,Terminated,Phase 3,Data Monitoring Committee concluded after a planned interim analysis that aflibercept added to,4,1283,1996-05-15,True,EFFICACY_FAILURE,genuine-failure,confirmation
Belimumab,DB08879,Rheumatoid Arthritis,C0003873,Terminated,Phase 2,Sponsor decision - not related to safety,1,4949,2011-03-09,True,UNCLEAR,administrative-exclude,discovery
Vidarabine,DB00194,"Lymphoma, Non-Hodgkin",C0024305,Terminated,Phase 3,closed to enrollment,2,2818,1976-11-26,True,UNCLEAR,administrative-exclude,confirmation
Peginterferon alfa-2b,DB00022,Solid tumour,C0280100,Terminated,Phase 2,PI terminated at the recommendation of DSMC & IRB,1,5164,2001-01-19,True,UNCLEAR,administrative-exclude,discovery
Imatinib,DB00619,Solid tumour,C0280100,Terminated,Phase 2,PI terminated at the recommendation of DSMC & IRB,10,1423,2001-05-10,True,UNCLEAR,administrative-exclude,confirmation
Paclitaxel,DB01229,"Mammary Carcinoma, Human",C1257930,Terminated,Phase 1/Phase 2,Avastin approved for first-in-line treatment.,9,2044,1992-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Vancomycin,DB00512,"Pneumonia, Ventilator-Associated",C1701940,Terminated,Phase 2,Trial terminated due to financial resource limitations,15,2807,1964-11-06,True,UNCLEAR,administrative-exclude,confirmation
Milrinone,DB00235,Congenital Heart Defects,C0018798,Terminated,Phase 2,DSMB recommended termination based on interim outcomes analysis,1,1809,1987-12-31,True,EFFICACY_FAILURE,genuine-failure,discovery
Sorafenib,DB00398,Malignant neoplasm of lung,C0242379,Terminated,Phase 1,Lack of Accrual.,3,2459,2005-12-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Nitric Oxide,DB00435,Varicose Ulcer,C0042344,Terminated,Phase 2,Strategic direction of the sponsor changed,2,1948,1999-12-23,True,UNCLEAR,administrative-exclude,discovery
Progesterone,DB00396,Premature Birth,C0151526,Terminated,Phase 3,,7,2279,1976-02-04,True,NO_REASON,administrative-exclude,confirmation
Tadalafil,DB00820,Priapism,C0033117,Terminated,Phase 2,,3,2553,2003-11-21,True,NO_REASON,administrative-exclude,confirmation
,DB01254,Multiple Myeloma,C0026764,Terminated,Phase 1,,5,785,2006-06-28,True,NO_REASON,administrative-exclude,discovery
Aminolevulinic acid,DB00855,"Leukoplakia, Oral",C0023532,Terminated,Phase 1,,1,166,1999-12-03,True,NO_REASON,administrative-exclude,discovery
Dacarbazine,DB00851,Adenocarcinoma,C0001418,Terminated,Phase 2,,2,773,1975-05-27,True,NO_REASON,administrative-exclude,confirmation
Temozolomide,DB00853,Adenocarcinoma,C0001418,Terminated,Phase 2,,2,2589,1999-01-26,True,NO_REASON,administrative-exclude,discovery
Dacarbazine,DB00851,"Carcinoma, Large Cell",C0206704,Terminated,Phase 2,,2,773,1975-05-27,True,NO_REASON,administrative-exclude,confirmation
Temozolomide,DB00853,"Carcinoma, Large Cell",C0206704,Terminated,Phase 2,,2,2589,1999-01-26,True,NO_REASON,administrative-exclude,discovery
Alprostadil,DB00770,Pulmonary Hypertension,C0020542,Withdrawn,Phase 2,Withdrawn due to lack of recruitment,5,3864,,False,UNCLEAR,administrative-exclude,confirmation
Erythropoietin,DB00016,Brain Injuries,C0270611,Terminated,Phase 2,,2,5007,2009-10-29,True,NO_REASON,administrative-exclude,confirmation
Erythropoietin,DB00016,Ventricular hemorrhage,C0240059,Terminated,Phase 2,,2,5007,2009-10-29,True,NO_REASON,administrative-exclude,confirmation
Erythropoietin,DB00016,"Leukomalacia, Periventricular",C0023529,Terminated,Phase 2,,2,5007,2009-10-29,True,NO_REASON,administrative-exclude,confirmation
Prednisone,DB00635,Adenocarcinoma of prostate,C0007112,Withdrawn,Phase 2,Halted due to zero accrual and lack of funding,48,2253,1955-02-21,True,ADMINISTRATIVE,administrative-exclude,discovery
Docetaxel,DB01248,Adenocarcinoma of prostate,C0007112,Withdrawn,Phase 2,Halted due to zero accrual and lack of funding,6,939,1995-11-27,True,ADMINISTRATIVE,administrative-exclude,confirmation
Phenylacetic acid,DB09269,Hepatic Encephalopathy,C0019151,Terminated,Phase 2,Study was terminated due to lack of enrollment and business decisions.,1,4624,1987-12-23,True,ADMINISTRATIVE,administrative-exclude,confirmation
Fluticasone Propionate,DB00588,Bronchiolitis,C0006271,Terminated,Phase 2,Terminated due to slow accrual.,16,1225,1990-12-14,True,ADMINISTRATIVE,administrative-exclude,discovery
Teriparatide,DB06285,Osteoporosis,C0029456,Withdrawn,Phase 2,,1,4514,2002-11-26,True,NO_REASON,administrative-exclude,discovery
Fondaparinux sodium,DB00569,Malignant neoplasm of ovary,C1140680,Withdrawn,Phase 1,Low accrual,2,1236,2001-12-07,True,ADMINISTRATIVE,administrative-exclude,discovery
Busulfan,DB01008,Retinoblastoma,C0035335,Terminated,Phase 1,Replaced by another study,1,438,1954-06-26,True,UNCLEAR,administrative-exclude,confirmation
Lithium,DB01356,Canavan Disease,C0206307,Withdrawn,Phase 2,,9,,,False,NO_REASON,administrative-exclude,confirmation
Parecoxib,DB08439,Pain,C0030193,Terminated,Phase 3,See Detailed Description field.,1,2063,2002-03-22,True,UNCLEAR,administrative-exclude,confirmation
,DB01204,"Leukemia, Myelocytic, Acute",C0023467,Terminated,Phase 1,due to new safety information,0,1821,1987-12-23,True,UNCLEAR,administrative-exclude,confirmation
Nelfinavir,DB00220,Diarrhea,C0011991,Terminated,Phase 3,"The study was prematurely discontinued due to administrative reasons on August 18, 2003. There",1,1893,1997-03-14,True,ADMINISTRATIVE,administrative-exclude,discovery
Zidovudine,DB00495,Diarrhea,C0011991,Terminated,Phase 3,"The study was prematurely discontinued due to administrative reasons on August 18, 2003. There",1,2861,1987-03-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Lamivudine,DB00709,Diarrhea,C0011991,Terminated,Phase 3,"The study was prematurely discontinued due to administrative reasons on August 18, 2003. There",2,1539,1995-11-17,True,ADMINISTRATIVE,administrative-exclude,confirmation
Calcium carbonate,DB06724,Diarrhea,C0011991,Terminated,Phase 3,"The study was prematurely discontinued due to administrative reasons on August 18, 2003. There",2,4239,2000-10-16,True,ADMINISTRATIVE,administrative-exclude,discovery
Simvastatin,DB00641,Atherosclerosis,C0004153,Terminated,Phase 3,Slow enrollment,9,2445,1991-12-23,True,UNCLEAR,administrative-exclude,confirmation
Ezetimibe,DB00973,Atherosclerosis,C0004153,Terminated,Phase 3,Slow enrollment,6,1125,2002-10-25,True,UNCLEAR,administrative-exclude,discovery
Lenalidomide,DB00480,T-Cell Lymphoma,C0079772,Terminated,Phase 2,Decision not to pursue as single agent in the study population.,2,3317,2005-12-27,True,ADMINISTRATIVE,administrative-exclude,confirmation
Vorinostat,DB02546,adult acute megakaryoblastic leukemia (M7),C0279632,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute minimally differentiated myeloid leukemia (M0),C0281641,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute monoblastic leukemia (M5a),C0279629,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute monocytic leukemia (M5b),C0280634,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myeloblastic leukemia with maturation (M2),C0279624,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,Adult Acute Myeloid Leukemia without Maturation,C0279623,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myeloid leukemia with 11q23 (MLL) abnormalities,C1541334,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myeloid leukemia with inv(16)(p13;q22),C1541333,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myeloid leukemia with t(16;16)(p13;q22),C1541332,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myeloid leukemia with t(8;21)(q22;q22),C1541331,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult acute myelomonocytic leukemia (M4),C0279627,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult erythroleukemia (M6a),C1541339,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,adult pure erythroid leukemia (M6b),C1541340,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Vorinostat,DB02546,untreated adult acute myeloid leukemia,C0279089,Terminated,Phase 2,,1,4124,2006-10-06,True,NO_REASON,administrative-exclude,discovery
Morphine,DB00295,Advanced cancer,C0877373,Terminated,Phase 3,Slow Accrual,5,4412,,False,UNCLEAR,administrative-exclude,discovery
Methadone,DB00333,Advanced cancer,C0877373,Terminated,Phase 3,Slow Accrual,2,1728,1947-08-13,True,UNCLEAR,administrative-exclude,confirmation
Morphine,DB00295,Solid tumour,C0280100,Terminated,Phase 3,Slow Accrual,5,4412,,False,UNCLEAR,administrative-exclude,discovery
Methadone,DB00333,Solid tumour,C0280100,Terminated,Phase 3,Slow Accrual,2,1728,1947-08-13,True,UNCLEAR,administrative-exclude,confirmation
Aldesleukin,DB00041,leukemia,C0023418,Terminated,Phase 1/Phase 2,No patients exhibited natural killer cell expansion (primary endpoint).,3,5011,1992-05-05,True,UNCLEAR,administrative-exclude,discovery
Teriparatide,DB06285,Hypocalcemia,C0020598,Terminated,Phase 2,Terminated due to slow accrual.,1,4514,2002-11-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Cyclophosphamide,DB00531,Hodgkin Disease,C0019829,Terminated,Phase 1/Phase 2,Investigator decision,5,758,1959-11-16,True,UNCLEAR,administrative-exclude,confirmation
Clofarabine,DB00631,Hodgkin Disease,C0019829,Terminated,Phase 1/Phase 2,Investigator decision,1,691,2004-12-28,True,UNCLEAR,administrative-exclude,confirmation
Reboxetine,DB00234,Diabetic Neuropathies,C0011882,Terminated,Phase 2,Study was terminated for futility following the planned interim analysis.,1,2361,1997-01-01,True,ADMINISTRATIVE,administrative-exclude,confirmation
Iloprost,DB01088,Systemic Scleroderma,C0036421,Terminated,Phase 2,sufficient number to reach the primary endpoint and as planned,1,1422,2004-12-29,True,UNCLEAR,administrative-exclude,discovery
Cetuximab,DB00002,Esophageal carcinoma,C0152018,Withdrawn,Phase 2,lack of funding,5,4954,2004-02-12,True,ADMINISTRATIVE,administrative-exclude,confirmation
Bevacizumab,DB00112,Esophageal carcinoma,C0152018,Withdrawn,Phase 2,lack of funding,8,4956,2004-02-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Bevacizumab,DB00112,Renal Cell Carcinoma,C0007134,Terminated,Phase 1/Phase 2,,8,4956,2004-02-26,True,NO_REASON,administrative-exclude,discovery
Zonisamide,DB00909,Epilepsy,C0014544,Terminated,Phase 3,Sponsor's decision,0,2872,2000-03-27,True,UNCLEAR,administrative-exclude,confirmation
Mesalazine,DB00244,Diverticulitis,C0012813,Terminated,Phase 3,,4,2525,1950-06-20,True,NO_REASON,administrative-exclude,confirmation
Lenalidomide,DB00480,Advanced cancer,C0877373,Terminated,Phase 2,Low accrual.,2,3317,2005-12-27,True,UNCLEAR,administrative-exclude,confirmation
Lenalidomide,DB00480,Pain,C0030193,Terminated,Phase 2,Low accrual.,2,3317,2005-12-27,True,UNCLEAR,administrative-exclude,confirmation
Alemtuzumab,DB00087,"Lupus Erythematosus, Systemic",C0024141,Terminated,Phase 1,inactive,1,4909,2001-05-07,True,UNCLEAR,administrative-exclude,discovery
Busulfan,DB01008,"Lupus Erythematosus, Systemic",C0024141,Terminated,Phase 1,inactive,1,438,1954-06-26,True,UNCLEAR,administrative-exclude,confirmation
Alemtuzumab,DB00087,Systemic Scleroderma,C0036421,Terminated,Phase 1,inactive,1,4909,2001-05-07,True,UNCLEAR,administrative-exclude,discovery
Busulfan,DB01008,Systemic Scleroderma,C0036421,Terminated,Phase 1,inactive,1,438,1954-06-26,True,UNCLEAR,administrative-exclude,confirmation
Adalimumab,DB00051,Sarcoidosis,C0036202,Withdrawn,Phase 2,Dr. Jorizzo has decided to withdraw from this study due to the time it is taking to get the,8,4904,2002-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Propranolol,DB00571,Cocaine Dependence,C0600427,Terminated,Phase 1,,7,2303,1967-11-13,True,NO_REASON,administrative-exclude,discovery
Lovastatin,DB00227,Severe persistent asthma,C1960048,Withdrawn,Phase 1/Phase 2,Study never opened,7,1612,1987-08-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Pramipexole,DB00413,Fibromyalgia,C0016053,Terminated,Phase 2,,2,2233,1997-07-01,True,NO_REASON,administrative-exclude,discovery
Nitroprusside,DB00325,Sarcopenia,C0872084,Terminated,Phase 1,,4,4631,1974-05-10,True,NO_REASON,administrative-exclude,discovery
Adalimumab,DB00051,Pyoderma Gangrenosum,C0085652,Withdrawn,Phase 2,Dr. Jorizzo has decided to withdraw from this study due to the time it is taking to get the,8,4904,2002-12-31,True,ADMINISTRATIVE,administrative-exclude,confirmation
Alfuzosin,DB00346,Multiple Sclerosis,C0026769,Terminated,Phase 2/Phase 3,Lack of funding,1,115,2003-06-12,True,ADMINISTRATIVE,administrative-exclude,confirmation
Alfuzosin,DB00346,Bladder dysfunction,C0232841,Terminated,Phase 2/Phase 3,Lack of funding,1,115,2003-06-12,True,ADMINISTRATIVE,administrative-exclude,confirmation
Pioglitazone,DB01132,Amyotrophic Lateral Sclerosis,C0002736,Terminated,Phase 2,The interim analysis showed no tendency in favour of the verum group. Therefore it was decided,1,2179,1999-07-15,True,EFFICACY_FAILURE,genuine-failure,discovery
Ziprasidone,DB00246,Schizoaffective Disorder,C0036337,Terminated,Phase 3,Please see Detailed Description for termination reason.,4,2865,2001-02-05,True,UNCLEAR,administrative-exclude,discovery
Citalopram,DB00215,Sleeplessness,C0917801,Terminated,Phase 3,Enrollment discontinued based on mutually agreed upon decision by PI and funding sponsor,3,663,1998-07-17,True,ADMINISTRATIVE,administrative-exclude,confirmation
